names,places,popularity,scores,links,imgs
白沙湾,盖州,2.4,5,https://you.ctrip.com/sight/gaizhou1941/5142421.html,https://dimg04.c-ctrip.com/images/0106w1200092maowb4137_C_220_140.jpg
楞严禅寺,盖州,3.1,4.7,https://you.ctrip.com/sight/yingkou692/75089.html,https://dimg04.c-ctrip.com/images/100r1f000001gopnjA93E_C_220_140.jpg
大悲古寺,盖州,4.4,4.3,https://you.ctrip.com/sight/haicheng607/2505599.html,https://dimg02.c-ctrip.com/images/10091c000001e7y6lE418_C_220_140.jpg
金京海景基地,盖州,2.4,4,https://you.ctrip.com/sight/gaizhou1941/128621364.html,https://dimg08.c-ctrip.com/images/0100l120008rb9uufDB1F_C_220_140.png
北海自驾游宿营地,盖州,2.4,,https://you.ctrip.com/sight/gaizhou1941/68160373.html,https://dimg04.c-ctrip.com/images/0100o120009ucr7u9A31C_C_220_140.png
营口市人民公园,盖州,3.1,4.6,https://you.ctrip.com/sight/yingkou692/1709202.html,https://dimg04.c-ctrip.com/images/0105e12000atzmeiy2B27_C_220_140.jpg
冰泉山庄,盖州,2.4,4,https://you.ctrip.com/sight/gaizhou1941/4585900.html,https://dimg04.c-ctrip.com/images/350f180000014d7t25724_C_220_140.jpg
月牙湾海滨旅游度假区,盖州,2.8,4.4,https://you.ctrip.com/sight/yingkou692/1947292.html,https://dimg04.c-ctrip.com/images/0102m12000b974xno5A57_C_220_140.jpg
北海风景区,盖州,2.2,,https://you.ctrip.com/sight/gaizhou1941/69173276.html,https://dimg04.c-ctrip.com/images/0101i120009w60xxc2FA8_C_220_140.png
归茗寺,盖州,2.2,5,https://you.ctrip.com/sight/gaizhou1941/131897064.html,https://dimg04.c-ctrip.com/images/0100l12000b63ym323B5F_C_220_140.jpg
猫猫徒欢乐水世界,盖州,2.9,3,https://you.ctrip.com/sight/yingkou692/2489959.html,https://dimg04.c-ctrip.com/images/10050i0000009ir3eAE3E_C_220_140.jpg
青龙山公园,盖州,2.5,5,https://you.ctrip.com/sight/yingkou692/5714272.html,https://dimg04.c-ctrip.com/images/0107312000aucr8igFA99_C_220_140.jpg
有朋农场采摘园,盖州,2.1,5,https://you.ctrip.com/sight/gaizhou1941/136639042.html,https://dimg04.c-ctrip.com/images/1lo6l12000b3gk06i8A9C_C_220_140.jpg
石棚古迹,盖州,2.1,4.6,https://you.ctrip.com/sight/gaizhou1941/75198.html,https://dimg04.c-ctrip.com/images/0105w12000au38xy1C549_C_220_140.jpg
营口美术馆,盖州,2.9,4.7,https://you.ctrip.com/sight/yingkou692/1835101.html,https://dimg04.c-ctrip.com/images/0ww3s120006pa8mwa4948_C_220_140.jpg
小雨温泉,盖州,2.8,4.7,https://you.ctrip.com/sight/yingkou692/1815372.html,https://dimg04.c-ctrip.com/images/100p0a0000004s8nk74EA_C_220_140.jpg
明湖广场,盖州,2.6,4.1,https://you.ctrip.com/sight/yingkou692/1730205.html,https://dimg02.c-ctrip.com/images/0106b120008k4estu69EC_C_220_140.jpg
鲅鱼公主观景台,盖州,2.7,5,https://you.ctrip.com/sight/yingkou692/126934682.html,https://dimg04.c-ctrip.com/images/01042120009dn62m60325_C_220_140.jpg
大连天门山国家森林公园,盖州,3.9,4.5,https://you.ctrip.com/sight/zhuanghe2148/1410986.html,https://dimg01.c-ctrip.com/images/0102p1200083s8oq1924C_C_220_140.jpg
上帝庙,盖州,2.0,4.6,https://you.ctrip.com/sight/gaizhou1941/75100.html,https://dimg04.c-ctrip.com/images/100j0f0000007guhr9262_C_220_140.jpg
红海河冰雪乐园,盖州,2.5,5,https://you.ctrip.com/sight/yingkou692/136058539.html,https://dimg04.c-ctrip.com/images/0103w12000ak9dxv928C4_C_220_140.jpg
天门峡漂流,盖州,3.8,4.5,https://you.ctrip.com/sight/xiuyan2140/1412127.html,https://dimg04.c-ctrip.com/images/100f0u000000iu24s6282_C_220_140.jpg
辽南国际射击娱乐中心,盖州,1.9,4.7,https://you.ctrip.com/sight/gaizhou1941/1411042.html,https://dimg04.c-ctrip.com/images/100g0x000000l0krx6A50_C_220_140.jpg
兴辰温泉,盖州,1.9,4.6,https://you.ctrip.com/sight/gaizhou1941/141433.html,https://dimg04.c-ctrip.com/images/100w1c000001dhjei3DD5_C_220_140.jpg
大悲寺,盖州,3.2,4.5,https://you.ctrip.com/sight/haicheng607/1730366.html,https://dimg04.c-ctrip.com/images/100f1d000001ed5m8A22F_C_220_140.jpg
营口植物园,盖州,2.7,4.8,https://you.ctrip.com/sight/yingkou692/4592469.html,https://dimg04.c-ctrip.com/images/0105j120008arre1535C5_C_220_140.jpg
赤山风景区博览中心,盖州,1.9,4.5,https://you.ctrip.com/sight/gaizhou1941/2676103.html,https://dimg04.c-ctrip.com/images/0103b12000b6xb7ak6897_C_220_140.jpg
清河石门漂流,盖州,1.8,3.7,https://you.ctrip.com/sight/gaizhou1941/138732.html,https://dimg04.c-ctrip.com/images/350a0v000000jqk17F4EA_C_220_140.jpg
辽河公园,盖州,2.6,4.8,https://you.ctrip.com/sight/yingkou692/1832124.html,https://dimg06.c-ctrip.com/images/01071120008k4ek2kD9D4_C_220_140.jpg
小望海亲子农乐园,盖州,1.8,,https://you.ctrip.com/sight/yingkou692/101970126.html,https://dimg06.c-ctrip.com/images/0100v12000875ptor3553_C_220_140.jpg
墩台山公园,盖州,2.1,5,https://you.ctrip.com/sight/yingkou692/75099.html,https://dimg01.c-ctrip.com/images/1001160000010t2vsB2DE_C_220_140.jpg
慈航寺,盖州,1.8,5,https://you.ctrip.com/sight/gaizhou1941/75173.html,https://dimg04.c-ctrip.com/images/0102j12000a4oxghpFD33_C_220_140.png
龟石滩,盖州,1.8,3.5,https://you.ctrip.com/sight/yingkou692/2711502.html,https://dimg04.c-ctrip.com/images/100p1f000001g00bkA26A_C_220_140.jpg
营口鸟浪广场,盖州,2.3,4.5,https://you.ctrip.com/sight/yingkou692/134563354.html,https://dimg04.c-ctrip.com/images/0101r12000b5jm90h83E7_C_220_140.jpg
河海龙湾温泉,盖州,2.4,4.4,https://you.ctrip.com/sight/yingkou692/1964263.html,https://dimg04.c-ctrip.com/images/10011f000001h375q875C_C_220_140.jpg
绣龙森林公园,盖州,1.7,4.6,https://you.ctrip.com/sight/gaizhou1941/1834775.html,https://dimg04.c-ctrip.com/images/100k1f000001gui9pB486_C_220_140.jpg
金牛山古人类遗址陈列馆,盖州,2.0,4.5,https://you.ctrip.com/sight/dashiqiao1845/2620367.html,https://dimg04.c-ctrip.com/images/0106q12000auh6f4uF90C_C_220_140.jpg
亲和源温泉度假区,盖州,2.3,,https://you.ctrip.com/sight/yingkou692/2494887.html,https://dimg04.c-ctrip.com/images/100r13000000v1wz43062_C_220_140.jpg
营口镜湖公园,盖州,2.4,4.4,https://you.ctrip.com/sight/yingkou692/1834994.html,https://dimg05.c-ctrip.com/images/10031f000001gry3g6892_C_220_140.jpg
金帛滩海洋乐园,盖州,2.7,5,https://you.ctrip.com/sight/panjin602/134056161.html,https://dimg04.c-ctrip.com/images/0100u120009pm30163032_C_220_140.png
火山公园,盖州,2.3,5,https://you.ctrip.com/sight/yingkou692/4584769.html,https://dimg04.c-ctrip.com/images/0104z12000ax8k2d65549_C_220_140.jpg
沙雕主题乐园,盖州,2.3,,https://you.ctrip.com/sight/yingkou692/4584767.html,https://dimg04.c-ctrip.com/images/0ww17120006o0zh1r23CB_C_220_140.jpg
碧霞山公园,盖州,2.0,4.8,https://you.ctrip.com/sight/yingkou692/5708059.html,https://dimg04.c-ctrip.com/images/0102g120008hwhzv64451_C_220_140.jpg
营口海上乐园,盖州,2.0,2.3,https://you.ctrip.com/sight/yingkou692/1835096.html,https://dimg04.c-ctrip.com/images/0104p12000bbe1xaq2B86_C_220_140.jpg
龙王庙,盖州,1.5,,https://you.ctrip.com/sight/gaizhou1941/4584765.html,https://dimg04.c-ctrip.com/images/0106i12000a4p8k9523EA_C_220_140.png
龙潭湾,盖州,4.1,4.5,https://you.ctrip.com/sight/xiuyan2140/2482013.html,https://dimg04.c-ctrip.com/images/0102s120009hzqu1i0D8E_C_220_140.jpg
金牛山遗址,盖州,1.8,4.3,https://you.ctrip.com/sight/dashiqiao1845/75164.html,https://dimg04.c-ctrip.com/images/0100x12000az27q132852_C_220_140.jpg
千山,盖州,6.6,4.7,https://you.ctrip.com/sight/anshan229/17751.html,https://dimg04.c-ctrip.com/images/0100x12000811a4xk16C8_C_220_140.jpg
大连步云山温泉,盖州,3.3,4.3,https://you.ctrip.com/sight/zhuanghe2148/136144.html,https://dimg04.c-ctrip.com/images/10031f000001gs1xg1F86_C_220_140.jpg
何家沟欢乐雪世界,盖州,1.8,,https://you.ctrip.com/sight/yingkou692/106803183.html,https://dimg01.c-ctrip.com/images/0103112000989df2w87CB_C_220_140.jpg
赤山.崔家大院,盖州,1.4,,https://you.ctrip.com/sight/gaizhou1941/64670224.html,https://dimg04.c-ctrip.com/images/0103f12000a4ownkxBFC9_C_220_140.png
含章湖旅游度假区,盖州,2.4,4,https://you.ctrip.com/sight/panjin602/5065408.html,https://dimg07.c-ctrip.com/images/100d13000000uz0u9EFBA_C_220_140.jpg
象牙山旅游景区,铁岭,5.2,3.7,https://you.ctrip.com/sight/kaiyuan1336/72895.html,https://dimg04.c-ctrip.com/images/0103s12000auqloe911E2_C_220_140.jpg
沈阳方特欢乐世界,铁岭,8.0,4.9,https://you.ctrip.com/sight/shenyang155/109993.html,https://dimg04.c-ctrip.com/images/0100l12000atrgqeo6902_C_220_140.jpg
沈阳故宫,铁岭,8.3,4.6,https://you.ctrip.com/sight/shenyang155/9216.html,https://dimg04.c-ctrip.com/images/0104y120005s8h46cBC7C_C_220_140.jpg
沈阳森林动物园,铁岭,6.7,4.6,https://you.ctrip.com/sight/shenyang155/114101.html,https://dimg04.c-ctrip.com/images/01023120009ifi2e6A79A_C_220_140.jpg
张学良旧居,铁岭,7.9,4.6,https://you.ctrip.com/sight/shenyang155/9227.html,https://dimg04.c-ctrip.com/images/100b0z000000nbysbB516_C_220_140.jpg
棋盘山,铁岭,6.5,4.6,https://you.ctrip.com/sight/shenyang155/9290.html,https://dimg04.c-ctrip.com/images/0100t120008cewvpr0DB5_C_220_140.jpg
皇家海洋乐园,铁岭,6.0,4.6,https://you.ctrip.com/sight/fushun514/113998.html,https://dimg04.c-ctrip.com/images/0101g120009qadgfx8752_C_220_140.png
怪坡,铁岭,5.6,4.1,https://you.ctrip.com/sight/shenyang155/9289.html,https://dimg04.c-ctrip.com/images/0102g120009h3yop32DD1_C_220_140.jpg
沈阳中街刘老根大舞台,铁岭,7.2,4.5,https://you.ctrip.com/sight/shenyang155/138741.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/20/83/CghzfFW2KA2AU3OaABRi9k0zabM780_C_220_140.jpg
沈阳世博园,铁岭,6.5,4.6,https://you.ctrip.com/sight/shenyang155/9272.html,https://dimg04.c-ctrip.com/images/0106w120008aotfrxE89C_C_220_140.jpg
北陵公园,铁岭,6.8,4.6,https://you.ctrip.com/sight/shenyang155/69131705.html,https://dimg04.c-ctrip.com/images/0105d120008ihtww4A4A7_C_220_140.jpg
清昭陵,铁岭,6.8,4.6,https://you.ctrip.com/sight/shenyang155/9263.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/2E/77/CghzgFW2KACAVBnTACsHdFrRbHM480_C_220_140.jpg
海蓝星梦幻城,铁岭,5.1,3.6,https://you.ctrip.com/sight/shenyang155/134084202.html,https://dimg04.c-ctrip.com/images/0106h12000a5q5fgpEDCC_C_220_140.jpg
沈阳博物馆,铁岭,7.0,4.6,https://you.ctrip.com/sight/shenyang155/130892955.html,https://dimg04.c-ctrip.com/images/0101n12000939xc9d7C7D_C_220_140.jpg
清河半岛温泉,铁岭,6.3,4.6,https://you.ctrip.com/sight/shenyang155/3656338.html,https://dimg04.c-ctrip.com/images/1lo5b12000b1an47t91DD_C_220_140.jpg
关东影视城,铁岭,5.6,4.1,https://you.ctrip.com/sight/shenyang155/63019.html,https://dimg04.c-ctrip.com/images/01009120006pcyncp7874_C_220_140.jpg
“九•一八”历史博物馆,铁岭,6.5,,https://you.ctrip.com/sight/shenyang155/9232.html,https://dimg04.c-ctrip.com/images/0105p120008jsfins3560_C_220_140.jpg
沈阳棋盘山滑雪场,铁岭,5.5,4.5,https://you.ctrip.com/sight/shenyang155/134336.html,https://dimg04.c-ctrip.com/images/100t10000000pjubc762F_C_220_140.jpg
热高乐园,铁岭,5.2,4.5,https://you.ctrip.com/sight/fushun514/124955.html,https://dimg04.c-ctrip.com/images/10051f000001gsq9e4D99_C_220_140.jpg
东陵公园,铁岭,5.9,4.4,https://you.ctrip.com/sight/shenyang155/69130531.html,https://dimg04.c-ctrip.com/images/0102h12000b8cw1sqB953_C_220_140.jpg
中街,铁岭,6.4,4.6,https://you.ctrip.com/sight/shenyang155/138765.html,https://dimg04.c-ctrip.com/images/0102w1200086q9yu37F38_C_220_140.jpg
怪坡国际滑雪场,铁岭,4.8,4.5,https://you.ctrip.com/sight/shenyang155/134214.html,https://dimg04.c-ctrip.com/images/100e0a00000050j70C64A_C_220_140.jpg
沈阳鸟岛,铁岭,5.7,4.6,https://you.ctrip.com/sight/shenyang155/110225.html,https://dimg04.c-ctrip.com/images/0103i120009f3mx196435_C_220_140.jpg
新北汤温泉,铁岭,4.8,4.2,https://you.ctrip.com/sight/shenyang155/120749780.html,https://dimg04.c-ctrip.com/images/01030120008lqrjxj1899_C_220_140.jpg
东北亚滑雪场,铁岭,4.6,4.6,https://you.ctrip.com/sight/shenyang155/63033.html,https://dimg04.c-ctrip.com/images/100w1f000001gwcxlE742_C_220_140.jpg
七星海世界主题乐园,铁岭,5.3,4.1,https://you.ctrip.com/sight/shenyang155/2016697.html,https://dimg03.c-ctrip.com/images/10051f000001gstur22D8_C_220_140.jpg
沈阳国家森林公园,铁岭,4.6,4.6,https://you.ctrip.com/sight/shenyang155/69551.html,https://dimg04.c-ctrip.com/images/0102s12000b1ex8kj234C_C_220_140.jpg
铁岭莲花湿地,铁岭,4.2,4.4,https://you.ctrip.com/sight/tielingcounty1446033/1682281.html,https://dimg04.c-ctrip.com/images/350w1800000158hboF51A_C_220_140.jpg
热高乐园,铁岭,5.2,4.5,https://you.ctrip.com/sight/fushun514/124955.html,https://dimg04.c-ctrip.com/images/10051f000001gsq9e4D99_C_220_140.jpg
热高巴厘岛水世界,铁岭,5.2,4.6,https://you.ctrip.com/sight/fushun514/4595375.html,https://dimg04.c-ctrip.com/images/10051f000001gsq9e4D99_C_220_140.jpg
铁岭地下河龙宫,铁岭,4.1,5,https://you.ctrip.com/sight/tieling589/130574608.html,https://dimg04.c-ctrip.com/images/0102l120008xni0oi3D4F_C_220_140.jpg
龙首山,铁岭,4.0,4.6,https://you.ctrip.com/sight/tieling589/72892.html,https://dimg04.c-ctrip.com/images/01006120008qj0wig8A61_C_220_140.jpg
开原老城,铁岭,4.0,4.4,https://you.ctrip.com/sight/kaiyuan1336/72896.html,https://dimg04.c-ctrip.com/images/0103z1200092lkd4g513B_C_220_140.jpg
2023沈阳迎春灯会,铁岭,4.6,4.7,https://you.ctrip.com/sight/shenyang155/131912522.html,https://dimg04.c-ctrip.com/images/0106w12000abqs5ft300D_C_220_140.jpg
海蓝星梦幻城,铁岭,5.1,3.6,https://you.ctrip.com/sight/shenyang155/134084202.html,https://dimg04.c-ctrip.com/images/0106h12000a5q5fgpEDCC_C_220_140.jpg
辽宁省博物馆,铁岭,6.6,4.6,https://you.ctrip.com/sight/shenyang155/9238.html,https://dimg04.c-ctrip.com/images/10051a0000018eu0hFCE0_C_220_140.jpg
乡村爱情拍摄基地,铁岭,3.8,4.1,https://you.ctrip.com/sight/kaiyuan1336/2442372.html,https://dimg04.c-ctrip.com/images/0103n12000axrdc6i480E_C_220_140.jpg
棋盘山冰雪大世界,铁岭,4.5,4.4,https://you.ctrip.com/sight/shenyang155/63020.html,https://dimg04.c-ctrip.com/images/100a0z000000mo7ca2554_C_220_140.jpg
竹溪源温泉,铁岭,3.6,4.5,https://you.ctrip.com/sight/diaobingshan2149/2001248.html,https://dimg05.c-ctrip.com/images/100j0c00000066gua4F14_C_220_140.jpg
东三省总督府,铁岭,5.4,4.1,https://you.ctrip.com/sight/shenyang155/5072637.html,https://dimg04.c-ctrip.com/images/100g170000011412hCBA7_C_220_140.jpg
西塔,铁岭,5.4,4.8,https://you.ctrip.com/sight/shenyang155/38333319.html,https://dimg04.c-ctrip.com/images/0105c12000bbdzt61422B_C_220_140.jpg
南风大剧院,铁岭,5.1,4.5,https://you.ctrip.com/sight/shenyang155/140863.html,https://dimg04.c-ctrip.com/images/0106l120008m1c64uF985_C_220_140.jpg
明月禅寺,铁岭,3.5,4.7,https://you.ctrip.com/sight/diaobingshan2149/72863.html,https://dimg02.c-ctrip.com/images/0100x120008s7ef6yD7A3_C_220_140.jpg
新乐遗址博物馆,铁岭,5.0,4.6,https://you.ctrip.com/sight/shenyang155/9265.html,https://dimg05.c-ctrip.com/images/0102r120008jskj4x0DEA_C_220_140.jpg
太原街,铁岭,5.5,4.6,https://you.ctrip.com/sight/shenyang155/138750.html,https://dimg04.c-ctrip.com/images/0104112000asf8cl40A3B_C_220_140.jpg
清河旅游度假区,铁岭,3.5,4.5,https://you.ctrip.com/sight/tieling589/72881.html,https://dimg04.c-ctrip.com/images/0107212000axbj2rq2FD4_C_220_140.jpg
铁煤蒸汽机车博物馆,铁岭,3.5,4.4,https://you.ctrip.com/sight/diaobingshan2149/72897.html,https://dimg04.c-ctrip.com/images/0103512000876am2nC3C1_C_220_140.jpg
辽宁古生物博物馆,铁岭,4.7,4.6,https://you.ctrip.com/sight/shenyang155/1676507.html,https://dimg04.c-ctrip.com/images/100h1f000001gruwt0515_C_220_140.jpg
银冈书院,铁岭,3.4,4.6,https://you.ctrip.com/sight/tieling589/72894.html,https://dimg06.c-ctrip.com/images/0101l120008ii0b8i600B_C_220_140.jpg
沈阳金融博物馆,铁岭,5.2,4.6,https://you.ctrip.com/sight/shenyang155/62948.html,https://dimg04.c-ctrip.com/images/0101t12000aqbbkmuA61B_C_220_140.jpg
南关天主教堂,铁岭,5.2,4.7,https://you.ctrip.com/sight/shenyang155/9244.html,https://dimg04.c-ctrip.com/images/0101e120009dbk9la84F3_C_220_140.jpg
铁岭博物馆,铁岭,3.3,4.7,https://you.ctrip.com/sight/tieling589/72913.html,https://dimg04.c-ctrip.com/images/0103f120008gqmdfg0A8C_C_220_140.jpg
雷锋纪念馆,铁岭,4.5,,https://you.ctrip.com/sight/fushun514/17762.html,https://dimg04.c-ctrip.com/images/100t1f000001gqapr15B6_C_220_140.jpg
开原白鹭洲旅游度假区,铁岭,3.3,4.4,https://you.ctrip.com/sight/kaiyuan1336/51638524.html,https://dimg04.c-ctrip.com/images/0101g120009uodzeqB460_C_220_140.jpg
沈阳国家地理探险家中心,铁岭,5.5,4.4,https://you.ctrip.com/sight/shenyang155/4387383.html,https://dimg04.c-ctrip.com/images/100a0v000000jqpbpD628_C_220_140.jpg
